project_id	characteristics[strain/breed]	comment[data file]	fasta	exclude	exclude_reason	labelling
PXD026425	Not available	allSpectra.HCD.FTMS.iso_339.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.iso_34.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.iso_340.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.iso_341.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.iso_342.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.iso_343.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.iso_344.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.iso_345.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.iso_346.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.iso_347.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.iso_348.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.iso_349.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.iso_35.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.iso_350.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.iso_351.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.iso_352.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.iso_353.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.iso_354.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.iso_355.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.iso_356.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.iso_357.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.iso_358.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.iso_359.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.iso_36.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.iso_360.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.iso_361.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.iso_362.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.iso_363.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.iso_364.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.iso_365.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.iso_37.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.iso_38.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.iso_39.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.iso_4.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.iso_40.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.iso_41.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.iso_42.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.iso_43.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.iso_44.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.iso_45.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.iso_46.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.iso_47.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.iso_48.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.iso_49.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.iso_5.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.iso_50.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.iso_51.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.iso_52.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.iso_53.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.iso_54.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.iso_55.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.iso_56.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.iso_57.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.iso_58.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.iso_59.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.iso_6.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.iso_60.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.iso_61.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.iso_62.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.iso_63.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.iso_64.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.iso_65.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.iso_66.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.iso_67.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.iso_68.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.iso_69.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.iso_7.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.iso_70.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.iso_71.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.iso_72.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.iso_73.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.iso_74.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.iso_75.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.iso_76.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.iso_77.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.iso_78.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.iso_79.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.iso_8.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.iso_80.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.iso_81.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.iso_82.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.iso_83.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.iso_84.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.iso_85.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.iso_86.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.iso_87.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.iso_88.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.iso_89.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.iso_9.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.iso_90.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.iso_91.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.iso_92.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.iso_93.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.iso_94.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.iso_95.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.iso_96.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.iso_97.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.iso_98.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.iso_99.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.secpep.sil0_0.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.secpep.sil0_1.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.secpep.sil0_10.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.secpep.sil0_100.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.secpep.sil0_101.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.secpep.sil0_102.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.secpep.sil0_103.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.secpep.sil0_104.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.secpep.sil0_105.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.secpep.sil0_106.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.secpep.sil0_107.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.secpep.sil0_108.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.secpep.sil0_109.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.secpep.sil0_11.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.secpep.sil0_110.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.secpep.sil0_111.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.secpep.sil0_112.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.secpep.sil0_113.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.secpep.sil0_114.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.secpep.sil0_115.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.secpep.sil0_116.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.secpep.sil0_117.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.secpep.sil0_118.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.secpep.sil0_119.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.secpep.sil0_12.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.secpep.sil0_120.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.secpep.sil0_121.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.secpep.sil0_122.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.secpep.sil0_123.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.secpep.sil0_124.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.secpep.sil0_125.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.secpep.sil0_126.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.secpep.sil0_127.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.secpep.sil0_128.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.secpep.sil0_129.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.secpep.sil0_13.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.secpep.sil0_130.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.secpep.sil0_131.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.secpep.sil0_132.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.secpep.sil0_133.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.secpep.sil0_134.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.secpep.sil0_135.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.secpep.sil0_136.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.secpep.sil0_137.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.secpep.sil0_138.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.secpep.sil0_139.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.secpep.sil0_14.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.secpep.sil0_140.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.secpep.sil0_141.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.secpep.sil0_142.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.secpep.sil0_143.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.secpep.sil0_144.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.secpep.sil0_145.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.secpep.sil0_146.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.secpep.sil0_147.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.secpep.sil0_148.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.secpep.sil0_149.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.secpep.sil0_15.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.secpep.sil0_150.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.secpep.sil0_151.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.secpep.sil0_152.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.secpep.sil0_153.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.secpep.sil0_154.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.secpep.sil0_155.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.secpep.sil0_156.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.secpep.sil0_157.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.secpep.sil0_158.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.secpep.sil0_159.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.secpep.sil0_16.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.secpep.sil0_160.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.secpep.sil0_161.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.secpep.sil0_162.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.secpep.sil0_163.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.secpep.sil0_164.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.secpep.sil0_165.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.secpep.sil0_166.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.secpep.sil0_167.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.secpep.sil0_168.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.secpep.sil0_169.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.secpep.sil0_17.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.secpep.sil0_170.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.secpep.sil0_171.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.secpep.sil0_172.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.secpep.sil0_173.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.secpep.sil0_174.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.secpep.sil0_175.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.secpep.sil0_176.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.secpep.sil0_177.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.secpep.sil0_178.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.secpep.sil0_179.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.secpep.sil0_18.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.secpep.sil0_180.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.secpep.sil0_181.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.secpep.sil0_182.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.secpep.sil0_183.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.secpep.sil0_184.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.secpep.sil0_185.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.secpep.sil0_186.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.secpep.sil0_187.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.secpep.sil0_188.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.secpep.sil0_189.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.secpep.sil0_19.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.secpep.sil0_190.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.secpep.sil0_191.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.secpep.sil0_192.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.secpep.sil0_193.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.secpep.sil0_194.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.secpep.sil0_195.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.secpep.sil0_196.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.secpep.sil0_197.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.secpep.sil0_198.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.secpep.sil0_199.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.secpep.sil0_2.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.secpep.sil0_20.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.secpep.sil0_200.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.secpep.sil0_201.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.secpep.sil0_202.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.secpep.sil0_203.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.secpep.sil0_204.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.secpep.sil0_205.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD026425	Not available	allSpectra.HCD.FTMS.secpep.sil0_21.apl	uniprot_UP000000625_17-11-22_K12	FALSE		
